t,ndyag,d01,d02,d03,d04,d05,d06,d07,d08,d09
-8.45822911455728e-08,-0.001692495,-0.0050642295,0.047430828,0.099925891,0.047430828,-0.058176879,-0.058176879,-0.11067194,0.047430828,0.047430828
-8.39819909954977e-08,0.014940688,0.047430828,-0.0050642295,-0.058176879,-0.163167,0.047430828,-0.11067194,-0.0050642295,-0.058176879,-0.11067194
-8.33816908454227e-08,0.014940688,-0.058176879,-0.058176879,-0.0050642295,0.099925891,-0.058176879,-0.11067194,-0.0050642295,-0.0050642295,0.20553359
-8.27813906953477e-08,0.023208726,-0.163167,0.047430828,0.047430828,0.047430828,-0.0050642295,-0.11067194,0.047430828,0.047430828,-0.058176879
-8.21810905452726e-08,0.023208726,0.099925891,-0.163167,-0.058176879,0.099925891,-0.163167,-0.0050642295,0.047430828,-0.11067194,-0.26877472
-8.15807903951976e-08,0.014940688,0.15303853,0.047430828,0.047430828,0.047430828,-0.11067194,-0.058176879,0.047430828,-0.163167,-0.058176879
-8.09804902451226e-08,0.023208726,-0.058176879,0.047430828,0.15303853,0.047430828,-0.0050642295,-0.0050642295,0.047430828,0.047430828,0.099925891
-8.03801900950475e-08,0.006672724,-0.0050642295,0.15303853,-0.0050642295,-0.11067194,-0.11067194,0.047430828,0.047430828,-0.11067194,-0.058176879
-7.97798899449725e-08,0.023208726,-0.11067194,0.047430828,-0.163167,0.047430828,-0.0050642295,-0.058176879,-0.0050642295,-0.058176879,-0.058176879
-7.91795897948975e-08,0.006672724,-0.0050642295,-0.11067194,0.047430828,-0.11067194,-0.0050642295,-0.0050642295,-0.0050642295,0.047430828,-0.163167
-7.85792896448224e-08,0.023208726,0.047430828,-0.11067194,0.047430828,-0.058176879,0.047430828,-0.163167,-0.0050642295,-0.058176879,0.15303853
-7.79789894947474e-08,0.014940688,-0.058176879,0.047430828,-0.11067194,-0.163167,-0.0050642295,-0.0050642295,-0.0050642295,-0.163167,0.15303853
-7.73786893446723e-08,0.014940688,0.099925891,-0.0050642295,-0.0050642295,-0.163167,-0.058176879,-0.0050642295,-0.11067194,-0.163167,0.047430828
-7.67783891945973e-08,0.014940688,-0.058176879,-0.11067194,-0.0050642295,-0.0050642295,-0.11067194,-0.058176879,-0.058176879,0.15303853,-0.0050642295
-7.61780890445222e-08,0.014940688,-0.0050642295,-0.11067194,-0.163167,0.047430828,0.047430828,-0.0050642295,0.099925891,-0.0050642295,-0.0050642295
-7.55777888944472e-08,0.023208726,-0.11067194,0.047430828,-0.058176879,-0.0050642295,-0.11067194,-0.058176879,-0.0050642295,0.099925891,0.047430828
-7.49774887443722e-08,0.014940688,-0.11067194,-0.0050642295,-0.11067194,-0.163167,-0.11067194,-0.163167,-0.0050642295,0.047430828,0.047430828
-7.43771885942971e-08,0.014940688,0.047430828,-0.0050642295,-0.0050642295,-0.0050642295,-0.0050642295,-0.11067194,0.047430828,-0.163167,0.15303853
-7.37768884442221e-08,0.023208726,-0.0050642295,-0.11067194,0.047430828,-0.0050642295,-0.058176879,-0.163167,-0.0050642295,-0.11067194,-0.0050642295
-7.31765882941471e-08,-0.001692495,-0.058176879,-0.163167,-0.0050642295,0.047430828,-0.0050642295,-0.0050642295,0.047430828,-0.0050642295,0.047430828
-7.2576288144072e-08,0.023208726,0.099925891,-0.0050642295,-0.0050642295,-0.11067194,-0.058176879,-0.0050642295,-0.0050642295,0.099925891,0.047430828
-7.1975987993997e-08,0.023208726,0.20553359,0.099925891,-0.0050642295,-0.0050642295,-0.11067194,0.099925891,0.047430828,-0.058176879,-0.0050642295
-7.13756878439219e-08,0.014940688,-0.0050642295,0.099925891,-0.058176879,-0.11067194,-0.163167,-0.11067194,0.047430828,-0.058176879,-0.11067194
-7.07753876938469e-08,0.014940688,-0.11067194,-0.11067194,-0.0050642295,-0.058176879,-0.11067194,0.047430828,0.047430828,0.047430828,0.047430828
-7.01750875437719e-08,0.014940688,-0.0050642295,0.047430828,-0.058176879,-0.11067194,0.047430828,-0.0050642295,-0.0050642295,-0.163167,-0.163167
-6.95747873936968e-08,0.014940688,0.047430828,-0.11067194,-0.11067194,-0.058176879,-0.0050642295,-0.058176879,0.099925891,-0.058176879,0.047430828
-6.89744872436218e-08,0.006672724,-0.11067194,0.047430828,-0.163167,0.099925891,-0.11067194,0.047430828,0.047430828,-0.11067194,-0.11067194
-6.83741870935468e-08,0.023208726,-0.11067194,-0.058176879,0.047430828,-0.058176879,-0.163167,-0.163167,0.099925891,-0.11067194,-0.058176879
-6.77738869434717e-08,0.014940688,-0.0050642295,0.047430828,-0.0050642295,-0.058176879,-0.0050642295,0.047430828,0.047430828,0.047430828,0.047430828
-6.71735867933967e-08,0.023208726,-0.0050642295,0.20553359,0.047430828,-0.0050642295,0.099925891,-0.11067194,0.047430828,0.047430828,0.047430828
-6.65732866433217e-08,0.006672724,-0.11067194,-0.163167,-0.11067194,-0.0050642295,0.099925891,-0.058176879,0.047430828,-0.11067194,0.047430828
-6.59729864932466e-08,0.014940688,-0.163167,0.15303853,0.047430828,-0.163167,-0.163167,0.047430828,-0.058176879,-0.0050642295,-0.0050642295
-6.53726863431716e-08,0.023208726,0.047430828,-0.058176879,-0.058176879,-0.0050642295,-0.0050642295,0.20553359,0.047430828,0.047430828,-0.0050642295
-6.47723861930965e-08,0.006672724,0.047430828,0.047430828,0.047430828,0.047430828,-0.163167,-0.11067194,-0.163167,-0.0050642295,-0.0050642295
-6.41720860430215e-08,0.014940688,-0.11067194,-0.058176879,-0.058176879,0.047430828,-0.11067194,-0.0050642295,-0.11067194,-0.163167,-0.11067194
-6.35717858929465e-08,0.023208726,-0.058176879,-0.11067194,-0.058176879,-0.0050642295,-0.058176879,-0.0050642295,-0.058176879,0.047430828,-0.11067194
-6.29714857428714e-08,0.014940688,-0.11067194,-0.058176879,-0.0050642295,-0.0050642295,-0.0050642295,-0.0050642295,0.047430828,0.099925891,-0.058176879
-6.23711855927964e-08,0.006672724,-0.11067194,-0.11067194,0.047430828,-0.11067194,-0.0050642295,-0.058176879,-0.058176879,-0.163167,-0.0050642295
-6.17708854427213e-08,0.014940688,-0.163167,-0.0050642295,-0.0050642295,-0.11067194,-0.11067194,-0.0050642295,-0.058176879,-0.0050642295,0.15303853
-6.11705852926463e-08,0.014940688,-0.0050642295,-0.0050642295,-0.163167,-0.058176879,-0.0050642295,-0.163167,-0.058176879,-0.0050642295,-0.058176879
-6.05702851425713e-08,0.014940688,-0.163167,-0.0050642295,0.15303853,0.047430828,0.047430828,-0.0050642295,-0.058176879,-0.058176879,0.047430828
-5.99699849924962e-08,0.031573945,-0.0050642295,-0.0050642295,0.099925891,-0.058176879,-0.058176879,-0.163167,-0.11067194,-0.0050642295,0.047430828
-5.93696848424212e-08,0.023208726,0.047430828,-0.11067194,-0.0050642295,-0.11067194,-0.058176879,-0.11067194,-0.0050642295,-0.0050642295,0.099925891
-5.87693846923462e-08,-0.001692495,-0.0050642295,-0.11067194,-0.0050642295,-0.058176879,-0.0050642295,0.15303853,0.099925891,-0.0050642295,-0.058176879
-5.81690845422711e-08,-0.001692495,-0.0050642295,-0.11067194,-0.058176879,-0.163167,0.15303853,-0.0050642295,-0.11067194,-0.0050642295,-0.0050642295
-5.75687843921961e-08,0.006672724,-0.11067194,-0.11067194,-0.0050642295,-0.058176879,-0.11067194,-0.058176879,-0.163167,0.099925891,0.047430828
-5.69684842421211e-08,0.014940688,0.099925891,0.047430828,0.20553359,-0.11067194,0.047430828,0.099925891,-0.058176879,0.047430828,-0.163167
-5.6368184092046e-08,0.023208726,0.047430828,-0.11067194,-0.0050642295,0.047430828,-0.11067194,-0.058176879,-0.0050642295,-0.058176879,0.099925891
-5.5767883941971e-08,0.014940688,-0.163167,-0.163167,-0.058176879,0.099925891,-0.0050642295,-0.11067194,0.099925891,0.047430828,-0.0050642295
-5.51675837918959e-08,0.014940688,-0.0050642295,-0.058176879,-0.0050642295,-0.11067194,0.047430828,0.047430828,0.099925891,-0.0050642295,-0.0050642295
-5.45672836418209e-08,0.014940688,0.099925891,-0.058176879,-0.0050642295,0.047430828,-0.11067194,-0.058176879,0.047430828,0.047430828,-0.11067194
-5.39669834917459e-08,0.014940688,-0.058176879,-0.0050642295,-0.163167,-0.11067194,0.047430828,-0.11067194,0.047430828,-0.0050642295,-0.058176879
-5.33666833416708e-08,0.014940688,-0.163167,-0.0050642295,-0.0050642295,-0.163167,-0.0050642295,0.099925891,0.099925891,-0.163167,-0.058176879
-5.27663831915958e-08,0.023208726,-0.0050642295,0.047430828,-0.11067194,-0.163167,-0.11067194,0.047430828,-0.11067194,-0.058176879,0.047430828
-5.21660830415207e-08,0.023208726,0.15303853,-0.163167,-0.0050642295,-0.11067194,-0.0050642295,-0.058176879,-0.058176879,0.099925891,-0.0050642295
-5.15657828914457e-08,0.014940688,-0.0050642295,-0.11067194,-0.11067194,-0.11067194,0.047430828,-0.11067194,-0.0050642295,-0.11067194,0.099925891
-5.09654827413707e-08,0.006672724,-0.0050642295,0.047430828,0.047430828,-0.163167,-0.0050642295,0.047430828,-0.058176879,-0.058176879,-0.058176879
-5.03651825912956e-08,0.023208726,0.099925891,-0.11067194,-0.11067194,-0.058176879,0.15303853,-0.0050642295,-0.058176879,-0.163167,-0.163167
-4.97648824412206e-08,0.014940688,-0.163167,0.047430828,-0.11067194,0.047430828,-0.0050642295,-0.0050642295,-0.058176879,-0.058176879,0.047430828
-4.91645822911456e-08,0.014940688,-0.0050642295,-0.0050642295,0.047430828,-0.11067194,-0.0050642295,-0.0050642295,0.099925891,-0.0050642295,0.15303853
-4.85642821410705e-08,0.006672724,-0.0050642295,0.047430828,-0.11067194,-0.0050642295,-0.0050642295,-0.11067194,-0.11067194,-0.11067194,0.047430828
-4.79639819909955e-08,0.014940688,-0.0050642295,0.047430828,-0.11067194,-0.11067194,-0.058176879,0.15303853,0.047430828,-0.0050642295,-0.0050642295
-4.73636818409204e-08,0.006672724,-0.0050642295,-0.0050642295,-0.0050642295,-0.11067194,-0.11067194,0.047430828,-0.0050642295,-0.0050642295,-0.0050642295
-4.67633816908454e-08,0.014940688,-0.163167,-0.11067194,0.15303853,-0.058176879,-0.11067194,-0.0050642295,-0.0050642295,-0.058176879,-0.058176879
-4.61630815407704e-08,0.014940688,-0.11067194,0.047430828,-0.0050642295,0.047430828,-0.11067194,0.047430828,0.047430828,-0.0050642295,-0.058176879
-4.55627813906953e-08,0.023208726,-0.11067194,-0.058176879,0.047430828,-0.11067194,-0.058176879,-0.058176879,0.047430828,0.047430828,0.15303853
-4.49624812406203e-08,0.006672724,-0.058176879,0.047430828,-0.11067194,-0.11067194,-0.163167,-0.058176879,-0.11067194,-0.0050642295,0.047430828
-4.43621810905453e-08,0.023208726,-0.058176879,-0.058176879,-0.058176879,-0.058176879,-0.11067194,0.047430828,-0.11067194,0.047430828,-0.058176879
-4.37618809404702e-08,0.006672724,-0.058176879,-0.0050642295,-0.0050642295,0.099925891,-0.21627964,-0.11067194,-0.0050642295,-0.0050642295,-0.0050642295
-4.31615807903952e-08,0.006672724,-0.0050642295,-0.11067194,-0.163167,-0.11067194,-0.11067194,-0.26877472,-0.0050642295,0.047430828,-0.11067194
-4.25612806403202e-08,0.023208726,-0.11067194,0.047430828,0.047430828,0.15303853,-0.0050642295,-0.0050642295,-0.11067194,-0.0050642295,-0.0050642295
-4.19609804902451e-08,0.014940688,-0.163167,0.047430828,-0.11067194,-0.0050642295,-0.11067194,-0.0050642295,-0.11067194,0.047430828,-0.11067194
-4.13606803401701e-08,0.014940688,-0.0050642295,-0.058176879,-0.0050642295,0.099925891,0.047430828,-0.11067194,-0.058176879,-0.0050642295,-0.0050642295
-4.0760380190095e-08,0.039841908,0.047430828,-0.0050642295,-0.11067194,-0.058176879,-0.058176879,0.047430828,-0.11067194,-0.0050642295,-0.11067194
-4.016008004002e-08,0.023208726,-0.0050642295,-0.058176879,-0.0050642295,-0.11067194,-0.0050642295,-0.0050642295,-0.0050642295,-0.0050642295,-0.163167
-3.9559779889945e-08,0.014940688,-0.0050642295,-0.11067194,-0.0050642295,0.047430828,-0.0050642295,0.047430828,-0.0050642295,0.047430828,-0.0050642295
-3.89594797398699e-08,0.006672724,-0.0050642295,0.15303853,0.099925891,-0.058176879,0.047430828,-0.11067194,0.047430828,-0.11067194,-0.26877472
-3.83591795897949e-08,0.006672724,-0.058176879,-0.11067194,0.047430828,-0.0050642295,-0.11067194,0.047430828,0.099925891,-0.0050642295,0.15303853
-3.77588794397199e-08,0.014940688,0.047430828,-0.0050642295,-0.11067194,-0.0050642295,0.099925891,-0.0050642295,0.047430828,0.099925891,-0.058176879
-3.71585792896448e-08,0.006672724,-0.0050642295,-0.11067194,0.099925891,-0.058176879,-0.11067194,-0.11067194,-0.11067194,-0.11067194,-0.11067194
-3.65582791395698e-08,0.006672724,-0.0050642295,-0.11067194,-0.058176879,-0.11067194,-0.058176879,-0.11067194,-0.0050642295,-0.0050642295,0.047430828
-3.59579789894947e-08,0.023208726,-0.0050642295,-0.0050642295,0.047430828,-0.0050642295,0.047430828,-0.058176879,0.047430828,0.047430828,0.047430828
-3.53576788394197e-08,0.023208726,0.047430828,-0.11067194,0.047430828,-0.11067194,0.15303853,-0.058176879,0.047430828,-0.11067194,-0.0050642295
-3.47573786893447e-08,0.023208726,-0.0050642295,-0.11067194,-0.0050642295,0.047430828,-0.0050642295,-0.0050642295,-0.21627964,-0.11067194,-0.0050642295
-3.41570785392696e-08,0.014940688,-0.11067194,-0.11067194,-0.058176879,-0.163167,0.047430828,-0.163167,-0.11067194,-0.0050642295,-0.0050642295
-3.35567783891946e-08,0.023208726,-0.0050642295,0.099925891,-0.11067194,0.047430828,0.15303853,0.047430828,-0.0050642295,-0.058176879,-0.0050642295
-3.29564782391196e-08,0.023208726,-0.058176879,-0.0050642295,-0.11067194,-0.11067194,0.047430828,0.15303853,-0.11067194,-0.11067194,-0.0050642295
-3.23561780890445e-08,0.006672724,0.047430828,-0.058176879,-0.0050642295,-0.11067194,0.047430828,-0.163167,-0.058176879,-0.058176879,-0.11067194
-3.17558779389695e-08,0.006672724,0.099925891,-0.0050642295,0.047430828,-0.11067194,-0.0050642295,-0.0050642295,-0.0050642295,-0.0050642295,-0.0050642295
-3.11555777888945e-08,0.023208726,-0.11067194,-0.11067194,-0.0050642295,-0.058176879,-0.058176879,-0.0050642295,-0.058176879,-0.11067194,-0.0050642295
-3.05552776388194e-08,0.014940688,-0.058176879,-0.11067194,-0.058176879,-0.11067194,0.047430828,0.20553359,-0.0050642295,-0.058176879,0.047430828
-2.99549774887444e-08,0.014940688,0.099925891,0.047430828,0.047430828,-0.11067194,0.047430828,-0.163167,0.099925891,-0.0050642295,0.047430828
-2.93546773386693e-08,0.014940688,-0.0050642295,-0.058176879,0.099925891,-0.11067194,-0.0050642295,0.15303853,-0.0050642295,-0.11067194,0.047430828
-2.87543771885943e-08,0.023208726,0.20553359,0.047430828,0.047430828,0.047430828,-0.163167,0.099925891,-0.0050642295,0.047430828,-0.0050642295
-2.81540770385193e-08,0.039841908,-0.058176879,0.047430828,0.099925891,-0.11067194,-0.0050642295,-0.0050642295,0.15303853,-0.0050642295,0.047430828
-2.75537768884442e-08,0.006672724,-0.0050642295,-0.11067194,0.047430828,0.047430828,-0.11067194,0.047430828,0.15303853,-0.11067194,0.047430828
-2.69534767383692e-08,0.006672724,-0.11067194,0.047430828,0.047430828,-0.11067194,0.047430828,-0.11067194,0.047430828,0.047430828,-0.11067194
-2.63531765882941e-08,-0.009960458,0.047430828,-0.0050642295,-0.058176879,-0.0050642295,0.047430828,-0.058176879,0.047430828,0.099925891,0.047430828
-2.57528764382191e-08,0.023208726,0.047430828,-0.0050642295,0.099925891,-0.11067194,-0.0050642295,-0.11067194,0.15303853,-0.11067194,-0.11067194
-2.51525762881441e-08,0.039841908,0.099925891,-0.058176879,-0.11067194,-0.0050642295,-0.058176879,-0.0050642295,0.047430828,-0.0050642295,-0.0050642295
-2.4552276138069e-08,0.014940688,-0.0050642295,-0.26877472,-0.0050642295,-0.058176879,0.047430828,0.047430828,-0.058176879,-0.11067194,-0.11067194
-2.3951975987994e-08,0.006672724,-0.0050642295,0.047430828,0.099925891,-0.058176879,0.099925891,-0.0050642295,0.15303853,-0.11067194,-0.11067194
-2.3351675837919e-08,0.014940688,-0.058176879,-0.11067194,-0.058176879,0.047430828,-0.0050642295,-0.163167,0.20553359,-0.0050642295,0.047430828
-2.27513756878439e-08,0.031573945,0.047430828,-0.11067194,-0.163167,-0.11067194,-0.058176879,-0.11067194,-0.058176879,-0.0050642295,0.047430828
-2.21510755377689e-08,0.014940688,-0.058176879,-0.0050642295,0.047430828,-0.058176879,0.047430828,-0.163167,-0.0050642295,-0.11067194,0.047430828
-2.15507753876938e-08,0.014940688,0.15303853,-0.11067194,-0.11067194,-0.0050642295,0.047430828,0.047430828,-0.058176879,-0.11067194,-0.11067194
-2.09504752376188e-08,0.023208726,0.047430828,-0.0050642295,-0.0050642295,-0.11067194,0.047430828,0.047430828,-0.0050642295,-0.0050642295,0.047430828
-2.03501750875438e-08,0.023208726,-0.0050642295,-0.0050642295,-0.0050642295,0.047430828,-0.058176879,0.047430828,-0.163167,0.047430828,-0.21627964
-1.97498749374687e-08,0.014940688,-0.11067194,0.099925891,-0.0050642295,-0.0050642295,0.047430828,-0.0050642295,-0.11067194,-0.0050642295,-0.0050642295
-1.91495747873937e-08,0.014940688,-0.0050642295,-0.058176879,-0.163167,0.047430828,-0.163167,0.047430828,0.047430828,0.047430828,-0.058176879
-1.85492746373186e-08,0.014940688,-0.11067194,-0.0050642295,-0.0050642295,0.15303853,-0.11067194,-0.21627964,-0.0050642295,-0.0050642295,-0.0050642295
-1.79489744872436e-08,0.014940688,-0.058176879,-0.058176879,0.047430828,0.047430828,-0.058176879,-0.0050642295,0.099925891,0.047430828,-0.0050642295
-1.73486743371686e-08,0.039841908,-0.11067194,-0.058176879,0.047430828,-0.0050642295,0.047430828,-0.0050642295,0.099925891,-0.0050642295,-0.0050642295
-1.67483741870935e-08,0.023208726,-0.11067194,-0.0050642295,-0.163167,0.047430828,0.047430828,0.20553359,-0.058176879,-0.11067194,0.099925891
-1.61480740370185e-08,0.014940688,-0.0050642295,-0.0050642295,-0.11067194,0.047430828,0.047430828,0.047430828,-0.11067194,-0.058176879,0.099925891
-1.55477738869435e-08,0.014940688,-0.11067194,0.047430828,-0.11067194,0.047430828,0.047430828,-0.0050642295,-0.163167,-0.11067194,0.099925891
-1.49474737368684e-08,0.023208726,-0.058176879,-0.058176879,-0.058176879,-0.11067194,-0.163167,0.15303853,-0.058176879,-0.0050642295,0.047430828
-1.43471735867934e-08,0.023208726,0.099925891,-0.11067194,-0.0050642295,-0.0050642295,0.047430828,0.047430828,-0.0050642295,-0.11067194,-0.0050642295
-1.37468734367184e-08,-0.001692495,-0.11067194,-0.0050642295,-0.0050642295,0.047430828,-0.058176879,-0.058176879,-0.0050642295,-0.058176879,0.15303853
-1.31465732866433e-08,0.006672724,0.25802866,-0.0050642295,-0.11067194,0.15303853,-0.0050642295,-0.058176879,-0.058176879,0.047430828,-0.163167
-1.25462731365683e-08,0.023208726,-0.0050642295,0.15303853,-0.058176879,0.047430828,-0.0050642295,0.047430828,-0.11067194,0.15303853,-0.058176879
-1.19459729864932e-08,0.014940688,-0.0050642295,-0.11067194,0.047430828,0.047430828,-0.21627964,-0.11067194,-0.0050642295,-0.0050642295,-0.058176879
-1.13456728364182e-08,0.014940688,-0.0050642295,-0.11067194,0.15303853,0.047430828,-0.11067194,-0.0050642295,0.047430828,0.047430828,-0.163167
-1.07453726863432e-08,0.014940688,-0.0050642295,-0.058176879,0.047430828,-0.058176879,-0.058176879,-0.058176879,-0.11067194,-0.0050642295,-0.11067194
-1.01450725362681e-08,0.048109871,-0.058176879,-0.058176879,0.047430828,0.047430828,-0.0050642295,-0.21627964,-0.163167,-0.0050642295,-0.0050642295
-9.54477238619308e-09,0.014940688,-0.0050642295,0.047430828,0.047430828,-0.0050642295,-0.0050642295,0.15303853,-0.058176879,0.099925891,-0.0050642295
-8.94447223611805e-09,0.039841908,-0.11067194,0.047430828,-0.058176879,-0.21627964,-0.11067194,-0.163167,-0.058176879,0.099925891,0.047430828
-8.34417208604302e-09,0.048109871,-0.0050642295,-0.163167,0.047430828,-0.058176879,-0.11067194,-0.0050642295,-0.11067194,0.047430828,-0.0050642295
-7.74387193596798e-09,0.039841908,-0.11067194,0.099925891,0.099925891,0.099925891,-0.0050642295,-0.0050642295,0.047430828,-0.163167,0.047430828
-7.14357178589295e-09,0.056475091,0.047430828,-0.0050642295,-0.11067194,0.099925891,-0.163167,-0.058176879,0.047430828,0.099925891,-0.11067194
-6.54327163581791e-09,0.064743053,-0.058176879,0.047430828,-0.163167,-0.058176879,-0.11067194,-0.11067194,-0.0050642295,-0.26877472,0.047430828
-5.94297148574287e-09,0.089644275,-0.11067194,0.20553359,0.15303853,0.047430828,0.047430828,0.047430828,0.047430828,-0.0050642295,-0.11067194
-5.34267133566784e-09,0.106277459,0.047430828,0.099925891,-0.0050642295,-0.058176879,-0.11067194,-0.0050642295,0.099925891,-0.11067194,0.047430828
-4.74237118559279e-09,0.156079898,-0.0050642295,-0.163167,0.15303853,0.047430828,-0.163167,-0.11067194,0.047430828,-0.0050642295,0.047430828
-4.14207103551775e-09,0.189249008,0.047430828,-0.0050642295,-0.163167,-0.058176879,-0.21627964,-0.11067194,-0.0050642295,0.047430828,-0.0050642295
-3.54177088544271e-09,0.263952593,-0.11067194,-0.26877472,-0.058176879,-0.058176879,-0.26877472,-0.0050642295,-0.11067194,-0.163167,-0.058176879
-2.94147073536768e-09,0.405091733,-0.11067194,-0.0050642295,-0.0050642295,-0.0050642295,0.047430828,-0.11067194,-0.058176879,-0.11067194,0.047430828
-2.34117058529264e-09,0.604301198,-0.058176879,-0.0050642295,0.047430828,-0.0050642295,-0.058176879,-0.058176879,-0.21627964,-0.0050642295,-0.058176879
-1.74087043521759e-09,0.803510694,-0.11067194,-0.058176879,-0.11067194,-0.11067194,-0.058176879,-0.058176879,-0.11067194,-0.0050642295,0.047430828
-1.14057028514256e-09,1.102324923,-0.11067194,-0.11067194,-0.0050642295,0.047430828,0.047430828,-0.11067194,0.047430828,-0.11067194,-0.11067194
-5.40270135067533e-10,1.550546235,0.047430828,-0.11067194,-0.11067194,-0.11067194,-0.11067194,0.099925891,-0.0050642295,0.047430828,0.047430828
6.00300150075096e-11,1.915698771,0.047430828,-0.0050642295,-0.11067194,-0.0050642295,0.047430828,-0.058176879,0.047430828,-0.0050642295,-0.058176879
6.60330165082552e-10,2.347384095,-0.0050642295,-0.11067194,0.099925891,-0.058176879,0.099925891,-0.0050642295,-0.11067194,0.047430828,-0.11067194
1.26063031515757e-09,2.671099515,-0.11067194,-0.11067194,-0.11067194,-0.11067194,-0.058176879,-0.0050642295,-0.058176879,-0.058176879,0.047430828
1.86093046523261e-09,2.770704405,-0.0050642295,-0.0050642295,-0.0050642295,0.047430828,-0.0050642295,-0.0050642295,-0.0050642295,-0.11067194,0.047430828
2.46123061530765e-09,2.886844905,-0.11067194,-0.0050642295,-0.0050642295,-0.11067194,-0.0050642295,0.099925891,-0.058176879,-0.0050642295,-0.0050642295
3.06153076538267e-09,3.036251925,-0.11067194,-0.058176879,-0.058176879,0.047430828,-0.0050642295,0.047430828,0.047430828,0.047430828,-0.11067194
3.66183091545774e-09,3.036251925,-0.0050642295,-0.11067194,0.047430828,-0.058176879,0.047430828,-0.0050642295,-0.058176879,-0.11067194,0.047430828
4.26213106553276e-09,3.036251925,-0.058176879,-0.058176879,-0.163167,0.047430828,-0.0050642295,-0.0050642295,-0.11067194,-0.0050642295,-0.0050642295
4.86243121560783e-09,3.11932089,-0.058176879,-0.0050642295,-0.058176879,0.15303853,0.047430828,0.15303853,0.047430828,-0.058176879,-0.0050642295
5.46273136568284e-09,3.094419825,-0.0050642295,-0.11067194,-0.0050642295,0.099925891,0.047430828,0.047430828,-0.11067194,-0.11067194,0.099925891
6.06303151575788e-09,3.019716315,0.047430828,-0.11067194,-0.0050642295,0.047430828,0.099925891,-0.11067194,-0.11067194,0.047430828,-0.11067194
6.66333166583293e-09,2.961548415,-0.0050642295,0.047430828,0.047430828,-0.0050642295,0.047430828,-0.058176879,-0.058176879,-0.058176879,-0.0050642295
7.26363181590797e-09,2.961548415,-0.0050642295,-0.0050642295,-0.0050642295,-0.058176879,-0.0050642295,-0.21627964,-0.058176879,-0.0050642295,0.31114131
7.86393196598299e-09,2.90347848,-0.26877472,-0.058176879,-0.0050642295,-0.11067194,0.15303853,0.099925891,0.047430828,-0.0050642295,0.047430828
8.46423211605806e-09,2.837042775,0.099925891,0.047430828,0.15303853,-0.0050642295,0.099925891,-0.0050642295,0.047430828,-0.0050642295,-0.0050642295
9.06453226613307e-09,2.820506535,-0.058176879,-0.0050642295,-0.163167,-0.11067194,-0.11067194,-0.0050642295,0.047430828,0.047430828,-0.0050642295
9.66483241620811e-09,2.828774655,-0.058176879,-0.21627964,-0.163167,-0.26877472,-0.11067194,-0.11067194,-0.0050642295,0.047430828,-0.0050642295
1.02651325662832e-08,2.80387359,-0.0050642295,-0.0050642295,-0.11067194,-0.11067194,-0.11067194,-0.058176879,-0.058176879,-0.058176879,0.099925891
1.08654327163582e-08,2.77897221,-0.0050642295,0.099925891,-0.058176879,-0.0050642295,-0.058176879,-0.0050642295,0.047430828,0.047430828,-0.0050642295
1.14657328664332e-08,2.745803025,-0.0050642295,0.099925891,-0.11067194,-0.058176879,-0.0050642295,0.047430828,-0.0050642295,-0.11067194,-0.11067194
1.20660330165083e-08,2.72090196,-0.163167,-0.058176879,-0.0050642295,-0.0050642295,-0.11067194,-0.058176879,0.047430828,0.099925891,0.15303853
1.26663331665833e-08,2.662734375,-0.0050642295,-0.0050642295,0.047430828,-0.11067194,-0.0050642295,-0.0050642295,-0.11067194,-0.058176879,-0.0050642295
1.32666333166583e-08,2.588030865,0.047430828,0.047430828,0.15303853,0.047430828,0.047430828,0.099925891,-0.0050642295,-0.0050642295,0.047430828
1.38669334667334e-08,2.488425975,0.15303853,-0.0050642295,0.047430828,0.047430828,0.047430828,0.15303853,-0.0050642295,-0.0050642295,-0.0050642295
1.44672336168084e-08,2.3888214,-0.0050642295,0.047430828,-0.11067194,-0.058176879,0.047430828,0.047430828,-0.0050642295,-0.11067194,-0.11067194
1.50675337668834e-08,2.256047325,-0.058176879,-0.0050642295,-0.0050642295,-0.11067194,0.099925891,-0.11067194,0.15303853,-0.0050642295,-0.11067194
1.56678339169585e-08,2.098372374,-0.0050642295,-0.058176879,0.047430828,0.047430828,-0.11067194,-0.0050642295,-0.21627964,-0.0050642295,-0.11067194
1.62681340670335e-08,1.791192879,0.047430828,-0.058176879,-0.058176879,0.099925891,-0.0050642295,0.15303853,-0.11067194,-0.058176879,-0.11067194
1.68684342171085e-08,1.409407146,-0.0050642295,-0.11067194,0.047430828,-0.058176879,0.047430828,-0.0050642295,0.047430828,-0.0050642295,-0.0050642295
1.74687343671836e-08,1.077423732,0.047430828,-0.0050642295,-0.0050642295,-0.0050642295,-0.0050642295,0.047430828,-0.163167,-0.0050642295,-0.0050642295
1.80690345172586e-08,0.836679816,0.099925891,-0.11067194,-0.0050642295,-0.11067194,-0.0050642295,0.047430828,0.099925891,-0.11067194,-0.11067194
1.86693346673337e-08,0.662371542,-0.11067194,-0.058176879,0.15303853,0.047430828,0.099925891,-0.0050642295,-0.163167,0.20553359,-0.0050642295
1.92696348174087e-08,0.562766797,-0.0050642295,-0.11067194,-0.0050642295,0.047430828,-0.11067194,0.047430828,0.047430828,-0.0050642295,-0.11067194
