t,ndyag,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12
-3.84E-08,0.01494068751,-0.0013293,-0.0290514,-0.0290514,-0.0290514,-0.0013293,0.012450585,-0.0290514,-0.0152714625,-0.0152714625,-0.0290514,-0.0013293,-0.0428313375
-3.78E-08,0.03984190812,0.012450585,0.012450585,0.026230575,0.026230575,-0.0013293,0.05395257,-0.0152714625,-0.0152714625,-0.0013293,-0.0013293,-0.0428313375,-0.0290514
-3.72E-08,0.02320872561,-0.0013293,-0.0013293,-0.0152714625,-0.0290514,-0.056773374,0.012450585,-0.0013293,-0.0013293,-0.0152714625,-0.0013293,-0.0290514,0.012450585
-3.66E-08,0.01494068751,0.026230575,0.026230575,-0.056773374,-0.0013293,-0.0152714625,0.012450585,-0.0013293,-0.0013293,0.012450585,-0.056773374,-0.0013293,-0.0152714625
-3.60E-08,0.00667272438,-0.0290514,-0.0290514,-0.0290514,0.012450585,-0.0428313375,-0.0013293,-0.0152714625,-0.0013293,-0.0290514,-0.0013293,-0.0290514,-0.0152714625
-3.54E-08,0.00667272438,0.012450585,-0.0013293,0.012450585,-0.0152714625,-0.0290514,-0.0290514,-0.0428313375,-0.0013293,-0.0013293,-0.0013293,-0.0152714625,-0.0290514
-3.48E-08,0.01494068751,-0.0290514,-0.0013293,-0.0290514,-0.0152714625,0.012450585,0.05395257,0.012450585,-0.0152714625,-0.0013293,0.04017258,0.012450585,-0.0152714625
-3.42E-08,0.00667272438,0.012450585,-0.0290514,-0.0013293,-0.0013293,-0.0013293,-0.0290514,-0.0152714625,-0.0290514,-0.0152714625,-0.0152714625,0.012450585,-0.0013293
-3.36E-08,0.00667272438,-0.0152714625,-0.0428313375,-0.0152714625,-0.0013293,0.012450585,-0.0152714625,0.012450585,-0.0152714625,-0.056773374,-0.0013293,-0.0152714625,-0.056773374
-3.30E-08,0.02320872561,-0.0290514,-0.0290514,-0.0290514,-0.0428313375,0.012450585,-0.0428313375,-0.0290514,-0.0428313375,-0.0290514,-0.0152714625,-0.0290514,-0.0290514
-3.24E-08,0.02320872561,-0.0152714625,-0.0013293,-0.0152714625,-0.0013293,-0.0152714625,-0.0152714625,-0.0290514,0.026230575,-0.0152714625,-0.0152714625,-0.0152714625,-0.0013293
-3.18E-08,0.02320872561,-0.0152714625,0.012450585,-0.0152714625,-0.0290514,0.012450585,-0.0290514,-0.0290514,-0.0290514,-0.0290514,-0.0152714625,-0.0428313375,0.012450585
-3.12E-08,0.01494068751,-0.0152714625,-0.0290514,-0.0152714625,-0.0428313375,0.012450585,-0.0152714625,-0.0013293,-0.0152714625,0.012450585,0.012450585,0.012450585,-0.0152714625
-3.06E-08,0.02320872561,-0.0013293,-0.0013293,0.012450585,-0.0152714625,-0.0290514,0.012450585,-0.0290514,-0.056773374,-0.0290514,-0.0290514,-0.0013293,-0.0013293
-3.00E-08,0.02320872561,-0.0152714625,-0.0013293,-0.0290514,-0.0013293,-0.0013293,-0.0013293,-0.0428313375,-0.0013293,0.012450585,-0.0428313375,-0.0152714625,-0.0152714625
-2.94E-08,0.00667272438,-0.0290514,0.012450585,-0.0290514,-0.0290514,-0.0013293,-0.0428313375,0.012450585,-0.0428313375,0.012450585,-0.0290514,-0.0013293,0.012450585
-2.88E-08,0.00667272438,-0.0152714625,0.012450585,-0.0290514,-0.0152714625,-0.0013293,-0.0290514,-0.0152714625,-0.0013293,-0.0290514,-0.0152714625,0.04017258,-0.0013293
-2.82E-08,0.02320872561,0.026230575,-0.0290514,-0.0152714625,-0.0152714625,-0.0290514,-0.0290514,0.012450585,-0.0290514,-0.0013293,-0.0152714625,-0.0152714625,-0.0152714625
-2.76E-08,0.01494068751,-0.0013293,0.026230575,-0.0290514,-0.0152714625,-0.0428313375,-0.0290514,-0.0428313375,-0.0013293,-0.0152714625,-0.0428313375,-0.0013293,-0.0013293
-2.70E-08,0.01494068751,-0.0013293,0.012450585,-0.0428313375,-0.0290514,-0.0152714625,-0.0152714625,-0.0290514,-0.056773374,-0.0152714625,-0.0428313375,-0.0428313375,-0.0013293
-2.64E-08,0.01494068751,-0.0013293,-0.0290514,-0.0290514,0.012450585,-0.0013293,-0.0428313375,-0.0428313375,-0.0013293,-0.0290514,-0.0013293,-0.0705533115,-0.0290514
-2.58E-08,0.02320872561,-0.0152714625,-0.0152714625,-0.0013293,-0.0013293,-0.0152714625,-0.0013293,-0.0290514,-0.0152714625,-0.056773374,0.012450585,-0.0152714625,0.012450585
-2.52E-08,0.03984190812,-0.0290514,-0.0290514,-0.0290514,-0.0013293,-0.0013293,-0.0428313375,-0.0013293,-0.0013293,0.026230575,0.012450585,-0.0152714625,-0.0013293
-2.46E-08,0.00667272438,-0.0013293,0.012450585,-0.0290514,-0.0428313375,-0.056773374,-0.0152714625,-0.0013293,-0.0152714625,-0.0152714625,0.012450585,-0.0152714625,-0.0290514
-2.40E-08,0.00667272438,0.04017258,0.012450585,-0.0428313375,-0.0013293,-0.056773374,-0.0152714625,-0.0428313375,-0.0152714625,-0.0152714625,-0.0705533115,-0.0290514,0.012450585
-2.34E-08,-0.00996045813,-0.0152714625,-0.0705533115,-0.0013293,-0.0428313375,-0.0013293,-0.0428313375,-0.0428313375,-0.0152714625,-0.0290514,-0.0152714625,-0.0428313375,-0.0013293
-2.28E-08,0.02320872561,-0.0290514,-0.0013293,-0.0013293,-0.0152714625,-0.0290514,0.012450585,-0.0152714625,-0.0428313375,0.012450585,-0.0290514,-0.0290514,-0.0152714625
-2.22E-08,0.03984190812,-0.0290514,-0.0013293,0.04017258,-0.0290514,-0.0152714625,-0.056773374,-0.0013293,-0.0152714625,-0.0152714625,-0.0013293,0.012450585,-0.0428313375
-2.16E-08,0.01494068751,-0.0152714625,-0.0290514,-0.0152714625,-0.0290514,-0.0013293,-0.0290514,-0.0152714625,-0.0290514,-0.0152714625,0.012450585,-0.0290514,0.05395257
-2.10E-08,0.00667272438,-0.0428313375,-0.0013293,-0.0705533115,0.012450585,0.026230575,-0.0013293,-0.0152714625,-0.0152714625,-0.0013293,-0.0152714625,-0.0290514,-0.0152714625
-2.04E-08,0.01494068751,-0.056773374,0.012450585,-0.0013293,0.026230575,-0.0013293,-0.0290514,-0.0152714625,0.026230575,0.012450585,-0.0428313375,-0.0290514,-0.0428313375
-1.97E-08,0.03157394499,-0.0290514,0.012450585,-0.0013293,-0.0013293,-0.0152714625,-0.0152714625,-0.0428313375,0.012450585,-0.0152714625,-0.0152714625,-0.0152714625,0.026230575
-1.91E-08,0.01494068751,-0.0152714625,-0.0152714625,-0.0013293,-0.0290514,-0.0152714625,0.012450585,-0.0290514,0.05395257,-0.0152714625,-0.0290514,-0.0290514,-0.0705533115
-1.85E-08,0.01494068751,-0.0013293,-0.0013293,-0.0290514,-0.0152714625,-0.0290514,-0.0013293,-0.0152714625,0.012450585,-0.0013293,-0.0152714625,-0.0290514,-0.0013293
-1.79E-08,0.02320872561,-0.0013293,-0.0152714625,0.04017258,-0.0290514,-0.0428313375,-0.0013293,-0.0152714625,-0.0013293,-0.0428313375,-0.0290514,0.012450585,0.012450585
-1.73E-08,0.02320872561,-0.0152714625,-0.0152714625,-0.0152714625,0.012450585,-0.0428313375,0.012450585,-0.0290514,-0.0152714625,0.012450585,-0.0152714625,-0.0290514,-0.0152714625
-1.67E-08,0.01494068751,-0.0013293,-0.0152714625,-0.0152714625,-0.056773374,-0.0152714625,0.012450585,0.012450585,-0.0152714625,0.012450585,-0.0152714625,-0.0152714625,-0.0428313375
-1.61E-08,0.01494068751,-0.0013293,-0.0152714625,-0.0013293,0.05395257,-0.0152714625,-0.0152714625,-0.0013293,-0.0013293,-0.0428313375,-0.0290514,-0.0013293,-0.0152714625
-1.55E-08,0.01494068751,-0.0013293,0.012450585,-0.0290514,-0.0152714625,-0.0290514,-0.0152714625,-0.0013293,-0.0152714625,-0.0290514,-0.0290514,-0.0290514,0.012450585
-1.49E-08,0.01494068751,-0.0428313375,0.012450585,-0.0013293,-0.0290514,-0.0290514,-0.0013293,-0.0152714625,-0.056773374,0.012450585,-0.0290514,-0.0152714625,-0.0152714625
-1.43E-08,0.03984190812,-0.0152714625,-0.0152714625,-0.0013293,0.012450585,-0.0152714625,-0.0290514,0.012450585,-0.0290514,0.026230575,-0.0152714625,-0.0428313375,-0.0013293
-1.37E-08,0.02320872561,-0.0013293,-0.0152714625,-0.0290514,-0.0013293,-0.056773374,-0.0152714625,0.012450585,-0.0152714625,-0.0152714625,-0.0013293,-0.0290514,-0.0013293
-1.31E-08,0.01494068751,0.012450585,0.012450585,-0.0290514,-0.0290514,-0.0013293,-0.0152714625,-0.056773374,-0.0013293,-0.0152714625,-0.0013293,-0.0290514,0.012450585
-1.25E-08,0.01494068751,-0.0290514,-0.0013293,0.026230575,0.012450585,-0.0428313375,-0.0152714625,-0.0152714625,-0.0290514,-0.0013293,0.012450585,-0.0290514,-0.0013293
-1.19E-08,0.02320872561,-0.0013293,-0.0428313375,0.04017258,-0.0013293,-0.0428313375,-0.0152714625,-0.084333249,0.026230575,-0.0290514,-0.0428313375,-0.0013293,-0.0428313375
-1.13E-08,0.02320872561,-0.0013293,-0.0152714625,-0.0152714625,-0.0013293,-0.0290514,-0.0152714625,-0.0290514,-0.0152714625,-0.0013293,-0.0013293,0.012450585,-0.0290514
-1.07E-08,-0.001692495315,-0.0152714625,-0.0013293,-0.056773374,-0.0428313375,-0.056773374,-0.0290514,-0.0152714625,-0.0152714625,0.04017258,0.026230575,0.04017258,-0.0013293
-1.01E-08,0.00667272438,-0.0013293,0.012450585,0.026230575,-0.0152714625,-0.0152714625,-0.0152714625,-0.0428313375,-0.0013293,-0.0013293,-0.0152714625,-0.0013293,-0.0013293
-9.54E-09,0.02320872561,-0.0152714625,0.012450585,0.04017258,-0.0152714625,0.012450585,-0.0152714625,-0.0290514,-0.0152714625,-0.0428313375,-0.0013293,-0.0290514,0.012450585
-8.94E-09,0.01494068751,-0.0428313375,0.026230575,-0.0290514,-0.0013293,-0.0013293,-0.0290514,0.012450585,-0.0290514,-0.0152714625,0.012450585,0.012450585,-0.0152714625
-8.34E-09,0.01494068751,-0.0013293,-0.0152714625,-0.0152714625,-0.0013293,-0.0290514,-0.0428313375,-0.0152714625,-0.0013293,-0.0428313375,-0.0013293,0.026230575,-0.056773374
-7.74E-09,0.01494068751,-0.056773374,-0.0290514,0.012450585,-0.0152714625,0.012450585,-0.0290514,-0.0152714625,0.012450585,0.012450585,-0.0152714625,-0.0152714625,-0.0013293
-7.14E-09,0.04810987125,-0.0152714625,-0.0013293,0.012450585,0.012450585,-0.0290514,-0.0428313375,-0.0013293,0.012450585,-0.0152714625,-0.0290514,0.05395257,-0.0290514
-6.54E-09,0.01494068751,-0.0428313375,-0.0290514,-0.0013293,-0.0013293,-0.0290514,-0.0013293,-0.0152714625,-0.056773374,-0.0152714625,-0.0152714625,-0.0013293,-0.0152714625
-5.94E-09,0.03984190812,-0.0290514,-0.056773374,-0.0428313375,-0.0013293,-0.0290514,-0.0428313375,-0.0152714625,-0.0152714625,-0.0013293,-0.0013293,-0.0152714625,-0.0152714625
-5.34E-09,0.04810987125,-0.0152714625,-0.0428313375,-0.0290514,-0.0428313375,-0.0152714625,0.012450585,-0.0428313375,-0.0013293,-0.0290514,0.012450585,-0.0290514,-0.0290514
-4.74E-09,0.03984190812,-0.0290514,-0.056773374,-0.0152714625,-0.0013293,-0.0428313375,0.012450585,-0.0013293,-0.0290514,-0.0152714625,0.026230575,-0.0152714625,0.026230575
-4.14E-09,0.05647509126,-0.0152714625,-0.0152714625,0.012450585,-0.0152714625,0.012450585,-0.0013293,-0.0152714625,-0.0428313375,-0.0152714625,-0.0152714625,-0.0152714625,-0.0152714625
-3.54E-09,0.0647430525,-0.0152714625,-0.0152714625,-0.0152714625,-0.056773374,-0.0013293,-0.0013293,0.026230575,0.026230575,-0.056773374,0.026230575,-0.0152714625,-0.0013293
-2.94E-09,0.089644275,-0.0152714625,-0.0152714625,-0.0013293,-0.0290514,0.012450585,0.012450585,0.026230575,-0.0013293,-0.0290514,-0.0013293,-0.0290514,-0.0152714625
-2.34E-09,0.1062774594,-0.0013293,-0.0152714625,-0.056773374,-0.0290514,-0.0013293,-0.0290514,-0.0013293,0.026230575,0.012450585,0.026230575,-0.0290514,0.012450585
-1.74E-09,0.1560798981,0.012450585,-0.0152714625,-0.0428313375,-0.0290514,-0.0152714625,-0.0290514,-0.0290514,-0.0013293,-0.0428313375,-0.0428313375,0.026230575,-0.056773374
-1.14E-09,0.1892490075,-0.0013293,-0.0013293,-0.0290514,-0.0290514,-0.0013293,-0.0013293,-0.0428313375,-0.0013293,-0.0290514,0.012450585,-0.056773374,-0.0013293
-5.40E-10,0.2639525931,0.012450585,-0.0152714625,-0.0152714625,-0.0013293,-0.0152714625,-0.056773374,-0.0290514,-0.0013293,-0.0152714625,-0.0428313375,-0.0152714625,-0.0152714625
6.00E-11,0.4050917325,0.012450585,-0.0013293,-0.056773374,0.026230575,-0.0013293,-0.0013293,-0.0013293,0.026230575,-0.0290514,-0.0290514,-0.0152714625,-0.0013293
6.60E-10,0.6043011975,-0.0290514,0.012450585,-0.0290514,-0.0152714625,0.012450585,-0.0013293,0.012450585,-0.0152714625,-0.0290514,0.026230575,-0.0290514,-0.0428313375
1.26E-09,0.803510694,-0.0428313375,-0.0152714625,-0.0428313375,-0.0152714625,-0.0290514,-0.0152714625,-0.0013293,-0.0152714625,-0.0290514,0.012450585,-0.0290514,-0.0013293
1.86E-09,1.102324923,0.012450585,-0.0705533115,-0.0013293,-0.0013293,0.012450585,-0.0290514,-0.0290514,-0.0013293,-0.0013293,0.012450585,-0.0290514,-0.0152714625
2.46E-09,1.550546235,-0.0152714625,0.012450585,0.012450585,-0.0428313375,-0.0013293,-0.0152714625,-0.0290514,-0.0290514,-0.0013293,-0.0013293,-0.0290514,-0.0013293
3.06E-09,1.915698771,-0.0013293,0.012450585,-0.0428313375,-0.0013293,0.026230575,-0.0152714625,-0.0290514,0.012450585,-0.0152714625,-0.0428313375,-0.0013293,-0.0152714625
3.66E-09,2.347384095,0.012450585,-0.0428313375,-0.0152714625,-0.0013293,-0.0152714625,-0.0152714625,-0.0152714625,0.05395257,-0.056773374,-0.0290514,-0.0013293,-0.0152714625
4.26E-09,2.671099515,-0.0705533115,0.012450585,0.026230575,-0.0013293,-0.056773374,-0.0152714625,-0.0013293,-0.0013293,0.012450585,0.012450585,0.012450585,-0.0290514
4.86E-09,2.770704405,0.012450585,-0.0290514,0.026230575,-0.0152714625,-0.0152714625,-0.0152714625,0.012450585,-0.0013293,-0.0428313375,-0.0013293,0.04017258,-0.0428313375
5.46E-09,2.886844905,-0.0013293,-0.0152714625,-0.0290514,-0.0290514,-0.0013293,-0.0013293,0.026230575,0.012450585,-0.0152714625,-0.0013293,0.012450585,-0.0152714625
6.06E-09,3.036251925,0.012450585,0.012450585,0.026230575,0.012450585,-0.0013293,-0.0290514,-0.0152714625,0.012450585,-0.0428313375,0.012450585,0.012450585,-0.0290514
6.66E-09,3.036251925,-0.056773374,-0.084333249,-0.0290514,0.026230575,-0.0152714625,0.012450585,-0.0428313375,-0.0013293,0.012450585,-0.0152714625,0.012450585,0.012450585
7.26E-09,3.036251925,-0.0013293,-0.0428313375,-0.0290514,-0.0428313375,-0.0013293,-0.0428313375,-0.0013293,0.026230575,-0.0013293,0.012450585,-0.0428313375,-0.0013293
7.86E-09,3.11932089,-0.0152714625,-0.0013293,-0.0428313375,-0.0013293,-0.0290514,0.026230575,-0.0152714625,-0.0152714625,-0.0152714625,-0.0013293,-0.0013293,-0.0290514
8.46E-09,3.094419825,-0.0152714625,0.026230575,-0.0290514,-0.0013293,0.026230575,-0.0013293,-0.0152714625,-0.0152714625,-0.0152714625,-0.0152714625,-0.0290514,0.026230575
9.06E-09,3.019716315,0.026230575,0.026230575,-0.0013293,0.026230575,-0.0013293,-0.0290514,-0.0428313375,-0.0152714625,-0.0152714625,0.012450585,-0.0152714625,-0.0290514
9.66E-09,2.961548415,0.026230575,-0.0152714625,-0.0152714625,-0.0152714625,-0.0290514,-0.0013293,-0.0290514,0.012450585,-0.0152714625,-0.0013293,-0.0290514,-0.0013293
1.03E-08,2.961548415,-0.0290514,-0.0013293,-0.0290514,0.026230575,-0.0013293,-0.0152714625,0.012450585,-0.0290514,-0.0152714625,0.012450585,0.012450585,-0.0705533115
1.09E-08,2.90347848,0.012450585,-0.0290514,0.026230575,-0.0013293,0.026230575,0.04017258,0.012450585,0.026230575,-0.0290514,-0.0290514,-0.0013293,-0.0013293
1.15E-08,2.837042775,0.012450585,0.012450585,-0.0013293,-0.0290514,-0.0152714625,-0.0013293,0.012450585,-0.0013293,-0.0152714625,-0.0013293,-0.0152714625,0.012450585
1.21E-08,2.820506535,-0.0290514,-0.0290514,-0.0290514,-0.0152714625,-0.0152714625,-0.0013293,-0.0152714625,0.026230575,0.026230575,0.012450585,-0.0013293,-0.0013293
1.27E-08,2.828774655,-0.0290514,-0.0013293,-0.056773374,0.026230575,-0.0290514,-0.0428313375,-0.0428313375,-0.0013293,-0.0152714625,0.026230575,0.012450585,-0.0290514
1.33E-08,2.80387359,-0.0152714625,-0.0290514,-0.0428313375,-0.0290514,0.012450585,0.012450585,0.012450585,-0.0152714625,-0.0013293,0.012450585,-0.0013293,-0.0290514
1.39E-08,2.77897221,0.012450585,-0.0152714625,-0.0013293,-0.0428313375,-0.0290514,-0.0290514,0.012450585,-0.0013293,-0.0013293,0.012450585,0.026230575,-0.0152714625
1.45E-08,2.745803025,0.04017258,-0.0152714625,-0.0152714625,-0.0290514,0.04017258,-0.056773374,-0.0290514,-0.0152714625,-0.0013293,-0.0152714625,-0.0428313375,0.04017258
1.51E-08,2.72090196,-0.0290514,-0.0290514,-0.0428313375,-0.0013293,0.012450585,-0.0290514,0.026230575,-0.0290514,-0.0013293,-0.0152714625,-0.0013293,0.012450585
1.57E-08,2.662734375,-0.0428313375,-0.0152714625,-0.0152714625,-0.0013293,0.012450585,-0.0152714625,-0.0290514,-0.0013293,0.012450585,-0.0428313375,-0.0013293,-0.0290514
1.63E-08,2.588030865,-0.0428313375,-0.0152714625,-0.056773374,-0.0013293,-0.0152714625,0.012450585,-0.0290514,-0.0152714625,-0.0013293,-0.0013293,-0.0013293,0.012450585
1.69E-08,2.488425975,-0.0013293,-0.0290514,-0.0290514,-0.0152714625,-0.0013293,-0.0290514,-0.0013293,-0.0428313375,-0.0290514,-0.0290514,-0.0152714625,0.026230575
1.75E-08,2.3888214,-0.0152714625,-0.056773374,-0.0152714625,-0.0152714625,-0.0152714625,-0.0013293,-0.0290514,-0.0152714625,-0.0013293,0.026230575,-0.0013293,-0.0290514
1.81E-08,2.256047325,0.012450585,-0.0013293,-0.0152714625,-0.0013293,-0.0013293,-0.0152714625,-0.0013293,-0.0152714625,-0.0152714625,-0.0428313375,-0.0290514,-0.0152714625
1.87E-08,2.098372374,-0.0152714625,0.012450585,-0.0290514,-0.0013293,-0.0013293,-0.0290514,0.012450585,-0.0152714625,-0.0705533115,-0.0152714625,0.012450585,-0.0290514
1.93E-08,1.791192879,-0.0152714625,-0.0152714625,0.012450585,-0.0428313375,0.012450585,-0.0152714625,-0.0152714625,-0.0013293,-0.0152714625,-0.0013293,-0.0290514,0.026230575
1.99E-08,1.409407146,0.012450585,-0.0152714625,-0.0290514,-0.0013293,-0.0290514,-0.0290514,-0.0290514,-0.0290514,-0.0013293,-0.0013293,-0.0013293,-0.0152714625
2.05E-08,1.077423732,0.012450585,-0.0428313375,0.026230575,-0.0428313375,-0.0152714625,-0.0152714625,-0.0152714625,-0.0152714625,0.026230575,-0.0290514,-0.0290514,-0.056773374
2.11E-08,0.836679816,-0.0290514,-0.0152714625,-0.0290514,0.026230575,-0.0013293,-0.0428313375,-0.056773374,-0.0152714625,-0.0013293,-0.0290514,0.026230575,-0.0290514
2.17E-08,0.662371542,-0.0152714625,-0.0152714625,0.012450585,0.026230575,-0.0290514,-0.0013293,-0.0290514,-0.0013293,0.05395257,-0.0428313375,-0.0290514,-0.0290514
2.23E-08,0.5627667969,0.012450585,-0.0290514,-0.0152714625,0.026230575,-0.0428313375,-0.0152714625,0.012450585,0.012450585,0.012450585,-0.0013293,-0.0290514,-0.0013293
2.29E-08,0.4797952425,-0.0013293,-0.0013293,-0.0428313375,-0.0152714625,-0.0290514,-0.0290514,0.026230575,0.012450585,0.012450585,-0.0013293,-0.0152714625,-0.0290514
2.35E-08,0.4216276575,-0.0013293,-0.0152714625,-0.0290514,-0.0152714625,-0.0428313375,-0.0152714625,-0.0152714625,-0.0013293,0.012450585,-0.0152714625,-0.0152714625,-0.0290514
2.41E-08,0.3884584725,0.012450585,0.012450585,-0.0152714625,-0.0428313375,-0.0152714625,0.012450585,-0.0290514,-0.0152714625,-0.0013293,0.012450585,-0.0013293,-0.056773374
2.47E-08,0.3303881469,0.026230575,0.012450585,-0.0152714625,0.012450585,-0.0013293,-0.0152714625,0.04017258,-0.0152714625,-0.0152714625,0.05395257,-0.0013293,-0.0013293
2.53E-08,0.305487,0.026230575,0.06773256,0.012450585,0.05395257,0.026230575,0.012450585,0.026230575,0.012450585,0.012450585,0.026230575,0.012450585,-0.0290514
2.59E-08,0.28885374,0.026230575,0.06773256,0.04017258,0.05395257,0.04017258,-0.0013293,0.081674565,0.012450585,0.026230575,0.06773256,0.026230575,0.05395257
2.65E-08,0.2639525931,0.081674565,0.081674565,-0.0013293,0.06773256,0.026230575,0.05395257,0.081674565,0.026230575,0.06773256,0.081674565,0.04017258,0.081674565
2.71E-08,0.2307834144,0.04017258,0.05395257,0.04017258,-0.0013293,0.081674565,0.04017258,0.05395257,0.026230575,0.06773256,0.06773256,0.095454555,0.06773256
2.77E-08,0.2390513769,0.026230575,-0.0013293,0.04017258,-0.0013293,0.026230575,0.081674565,0.095454555,0.05395257,0.109234545,0.05395257,0.06773256,0.05395257
2.83E-08,0.2224181925,0.04017258,0.012450585,0.081674565,0.06773256,0.095454555,0.081674565,0.109234545,0.095454555,0.05395257,0.06773256,0.04017258,0.012450585
2.89E-08,0.2058822675,0.081674565,0.04017258,0.04017258,0.05395257,0.06773256,0.05395257,0.06773256,0.04017258,0.06773256,0.109234545,0.109234545,0.081674565
2.95E-08,0.180981045,0.095454555,0.081674565,0.095454555,0.081674565,0.04017258,0.12317655,0.12317655,0.095454555,0.109234545,0.095454555,0.04017258,0.06773256
3.01E-08,0.1477146069,0.109234545,0.081674565,0.06773256,0.095454555,0.095454555,0.095454555,0.109234545,0.04017258,0.05395257,0.081674565,0.04017258,0.109234545
3.07E-08,0.1394466381,0.06773256,0.095454555,0.04017258,0.095454555,0.095454555,0.12317655,0.12317655,0.05395257,0.081674565,0.095454555,0.06773256,0.081674565
3.13E-08,0.1643478606,0.109234545,0.081674565,0.04017258,0.05395257,0.12317655,0.12317655,0.13695654,0.06773256,0.13695654,0.081674565,0.06773256,0.150736425
3.19E-08,0.1311786756,0.150736425,0.095454555,0.13695654,0.05395257,0.19223841,0.12317655,0.19223841,0.081674565,0.06773256,0.150736425,0.12317655,0.12317655
3.25E-08,0.12281346,0.109234545,0.178458525,0.06773256,0.081674565,0.109234545,0.178458525,0.164678535,0.109234545,0.05395257,0.12317655,0.12317655,0.19223841
3.31E-08,0.1311786756,0.178458525,0.12317655,0.164678535,0.109234545,0.150736425,0.164678535,0.12317655,0.081674565,0.12317655,0.19223841,0.109234545,0.095454555
3.37E-08,0.1145454975,0.12317655,0.13695654,0.12317655,0.06773256,0.150736425,0.164678535,0.164678535,0.109234545,0.095454555,0.19223841,0.150736425,0.150736425
3.43E-08,0.1145454975,0.109234545,0.150736425,0.178458525,0.109234545,0.19223841,0.206180625,0.19223841,0.095454555,0.109234545,0.178458525,0.12317655,0.13695654
3.49E-08,0.0813763125,0.12317655,0.13695654,0.178458525,0.081674565,0.2337405,0.21996051,0.2337405,0.109234545,0.164678535,0.2337405,0.150736425,0.164678535
3.55E-08,0.0647430525,0.164678535,0.12317655,0.12317655,0.095454555,0.19223841,0.21996051,0.2337405,0.150736425,0.13695654,0.2337405,0.206180625,0.206180625
3.61E-08,0.03157394499,0.12317655,0.12317655,0.13695654,0.109234545,0.164678535,0.21996051,0.261462495,0.12317655,0.178458525,0.247682505,0.164678535,0.2337405
3.67E-08,0.01494068751,0.12317655,0.095454555,0.150736425,0.12317655,0.178458525,0.19223841,0.247682505,0.081674565,0.19223841,0.247682505,0.12317655,0.19223841
3.73E-08,-0.00996045813,0.109234545,0.109234545,0.12317655,0.095454555,0.150736425,0.19223841,0.19223841,0.13695654,0.164678535,0.2337405,0.12317655,0.19223841
3.79E-08,-0.01822842126,0.164678535,0.109234545,0.12317655,0.095454555,0.164678535,0.19223841,0.206180625,0.13695654,0.081674565,0.206180625,0.109234545,0.178458525
3.85E-08,-0.01822842126,0.150736425,0.150736425,0.12317655,0.12317655,0.164678535,0.164678535,0.178458525,0.095454555,0.095454555,0.21996051,0.12317655,0.206180625
